date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/26/2018,1,2,55,2577,105,98
11/27/2018,1,2,49,3238,101,98
11/28/2018,1,2,54,2620,109,93
11/29/2018,1,2,50,2701,109,91
11/30/2018,1,2,56,3283,110,98
12/1/2018,1,2,42,2944,104,94
12/2/2018,1,2,31,3249,101,98
12/3/2018,1,2,24,3355,108,91
12/4/2018,1,2,31,2598,106,92
12/5/2018,1,2,24,2619,101,97
12/6/2018,1,2,33,2512,107,95
12/7/2018,1,2,33,3203,107,94
12/8/2018,1,2,43,2573,101,99
12/9/2018,1,2,24,3101,102,97
12/10/2018,1,2,24,2942,110,91
12/11/2018,1,2,21,2565,108,94
12/12/2018,1,2,32,2767,106,92
12/13/2018,1,2,36,2630,104,93
12/14/2018,1,2,40,3326,108,95
12/15/2018,1,2,50,2994,108,92
12/16/2018,1,2,19,3453,107,98
12/17/2018,1,2,28,3185,101,91
12/18/2018,1,2,38,2627,108,94
12/19/2018,1,2,30,2856,102,97
12/20/2018,1,2,30,3340,104,95
12/21/2018,1,2,38,2684,110,99
12/22/2018,1,2,37,3264,104,96
12/23/2018,1,2,29,3366,102,94
12/24/2018,1,2,24,3354,103,97
12/25/2018,1,2,38,2825,109,96
12/26/2018,1,2,48,3089,105,92
12/27/2018,1,2,40,3282,102,95
12/28/2018,1,2,32,3239,105,98
12/29/2018,1,2,46,3240,101,93
12/30/2018,1,2,28,3370,107,92
12/31/2018,1,2,30,2620,104,92
1/1/2019,1,2,33,3486,104,91
1/2/2019,1,2,37,2782,102,99
1/3/2019,1,2,52,2669,101,95
1/4/2019,1,2,33,2956,107,97
1/5/2019,1,2,49,3199,110,95
1/6/2019,1,2,29,3050,105,98
1/7/2019,1,2,46,3051,108,91
1/8/2019,1,2,35,3042,109,91
1/9/2019,1,2,44,2969,101,92
1/10/2019,1,2,41,3112,101,95
1/11/2019,1,2,39,2779,107,98
1/12/2019,1,2,34,3255,106,97
1/13/2019,1,2,22,2946,109,99
1/14/2019,1,2,34,3360,110,98
1/15/2019,1,2,33,3321,104,98
1/16/2019,1,2,33,3320,102,91
1/17/2019,1,2,31,3018,103,97
1/18/2019,1,2,52,3423,110,99
1/19/2019,1,2,41,2599,101,93
1/20/2019,1,2,28,3318,106,91
1/21/2019,1,2,25,2618,104,95
1/22/2019,1,2,35,2805,107,96
1/23/2019,1,2,34,3328,105,95
1/24/2019,1,2,42,2875,110,98
1/25/2019,1,2,27,3085,107,95
1/26/2019,1,2,43,3463,105,93
1/27/2019,1,2,19,2770,104,97
1/28/2019,1,2,39,3019,110,92
1/29/2019,1,2,29,3452,105,95
1/30/2019,1,2,37,3204,109,97
1/31/2019,1,2,40,3071,104,92
2/1/2019,1,2,43,2958,102,99
2/2/2019,1,2,51,3458,102,97
2/3/2019,1,2,24,3449,109,94
2/4/2019,1,2,27,3258,109,91
2/5/2019,1,2,40,3137,108,96
2/6/2019,1,2,43,2531,101,93
2/7/2019,1,2,46,2963,104,94
2/8/2019,1,2,43,2556,104,98
2/9/2019,1,2,41,2797,107,95
2/10/2019,1,2,35,3213,109,92
2/11/2019,1,2,30,3242,106,96
2/12/2019,1,2,43,3011,103,97
2/13/2019,1,2,40,2994,107,91
2/14/2019,1,2,41,3242,110,91
2/15/2019,1,2,44,2610,108,92
2/16/2019,1,2,48,2919,105,95
2/17/2019,1,2,37,2571,110,98
2/18/2019,1,2,42,2608,104,93
2/19/2019,1,2,28,3077,104,92
2/20/2019,1,2,46,2623,106,97
2/21/2019,1,2,35,2668,110,95
2/22/2019,1,2,42,2765,105,94
2/23/2019,1,2,47,2618,107,92
2/24/2019,1,2,39,2640,107,97
2/25/2019,1,2,36,2868,109,94
2/26/2019,1,2,44,2837,101,95
2/27/2019,1,2,47,3029,104,97
2/28/2019,1,2,53,2809,102,95
3/1/2019,1,2,45,2631,104,99
3/2/2019,1,2,60,2678,107,97
3/3/2019,1,2,44,2783,108,94
3/4/2019,1,2,38,3444,108,95
3/5/2019,1,2,38,2532,106,98
3/6/2019,1,2,46,2855,101,93
3/7/2019,1,2,45,2954,101,99
3/8/2019,1,2,49,3092,110,93
3/9/2019,1,2,57,3468,108,91
3/10/2019,1,2,44,2671,108,93
3/11/2019,1,2,36,2645,107,99
3/12/2019,1,2,42,3343,104,91
3/13/2019,1,2,43,2791,108,95
3/14/2019,1,2,52,3187,101,98
3/15/2019,1,2,55,2965,108,98
3/16/2019,1,2,53,2936,102,96
3/17/2019,1,2,33,2843,102,95
3/18/2019,1,2,47,2526,103,95
3/19/2019,1,2,47,2916,105,93
3/20/2019,1,2,36,3393,101,92
3/21/2019,1,2,50,2717,101,96
3/22/2019,1,2,46,2750,102,98
3/23/2019,1,2,44,3179,102,96
3/24/2019,1,2,28,2957,105,92
3/25/2019,1,2,38,3119,106,96
3/26/2019,1,2,44,3258,107,93
3/27/2019,1,2,41,3126,102,93
3/28/2019,1,2,43,3014,106,95
3/29/2019,1,2,49,2998,101,94
3/30/2019,1,2,70,3034,108,97
3/31/2019,1,2,43,2765,107,94
4/1/2019,1,2,51,2848,109,95
4/2/2019,1,2,48,3211,105,91
4/3/2019,1,2,48,2846,105,97
4/4/2019,1,2,65,2578,102,96
4/5/2019,1,2,47,3165,105,97
4/6/2019,1,2,74,3484,110,94
4/7/2019,1,2,30,2581,101,97
4/8/2019,1,2,61,2821,107,99
4/9/2019,1,2,45,2960,106,93
4/10/2019,1,2,60,3006,109,92
4/11/2019,1,2,68,2952,108,93
4/12/2019,1,2,73,2937,102,91
4/13/2019,1,2,73,3086,103,96
4/14/2019,1,2,47,2916,101,94
4/15/2019,1,2,42,2530,101,92
4/16/2019,1,2,52,2968,110,92
4/17/2019,1,2,41,2764,103,96
4/18/2019,1,2,50,3184,107,99
4/19/2019,1,2,63,3371,107,97
4/20/2019,1,2,87,2976,107,97
4/21/2019,1,2,36,2714,107,96
4/22/2019,1,2,59,3174,105,97
4/23/2019,1,2,59,2542,110,95
4/24/2019,1,2,46,3500,105,94
4/25/2019,1,2,67,3249,107,99
4/26/2019,1,2,61,2998,102,99
4/27/2019,1,2,69,2524,102,94
4/28/2019,1,2,29,3340,101,97
4/29/2019,1,2,48,3217,108,94
4/30/2019,1,2,46,2748,109,96
5/1/2019,1,2,46,2816,101,99
5/2/2019,1,2,74,3412,110,99
5/3/2019,1,2,65,2748,107,94
5/4/2019,1,2,82,2707,101,94
5/5/2019,1,2,39,2848,105,93
5/6/2019,1,2,63,3272,102,97
5/7/2019,1,2,61,3212,101,96
5/8/2019,1,2,60,3428,102,97
5/9/2019,1,2,66,2893,110,94
5/10/2019,1,2,67,3414,104,93
5/11/2019,1,2,78,2712,109,92
5/12/2019,1,2,47,3149,109,96
5/13/2019,1,2,53,3478,108,92
5/14/2019,1,2,52,3129,105,96
5/15/2019,1,2,50,3287,107,97
5/16/2019,1,2,56,3337,105,99
5/17/2019,1,2,71,2826,107,98
5/18/2019,1,2,77,3208,101,93
5/19/2019,1,2,49,2579,105,92
5/20/2019,1,2,62,2809,103,92
5/21/2019,1,2,55,2763,102,97
5/22/2019,1,2,59,3137,110,99
5/23/2019,1,2,57,2996,103,97
5/24/2019,1,2,61,2668,106,92
5/25/2019,1,2,88,3153,105,97
5/26/2019,1,2,43,3096,102,94
5/27/2019,1,2,51,2859,105,97
5/28/2019,1,2,60,2990,103,91
5/29/2019,1,2,51,3123,102,99
5/30/2019,1,2,67,3484,102,91
5/31/2019,1,2,60,3340,102,97
6/1/2019,1,2,76,3144,105,93
6/2/2019,1,2,48,3110,110,93
6/3/2019,1,2,53,3065,105,96
6/4/2019,1,2,63,3312,110,93
6/5/2019,1,2,55,2618,103,98
6/6/2019,1,2,77,3361,103,96
6/7/2019,1,2,62,3277,103,93
6/8/2019,1,2,75,2818,108,99
6/9/2019,1,2,50,2542,110,94
6/10/2019,1,2,57,2522,104,96
6/11/2019,1,2,55,3050,109,92
6/12/2019,1,2,69,2727,105,91
6/13/2019,1,2,69,2598,110,96
6/14/2019,1,2,61,2923,104,96
6/15/2019,1,2,64,3426,102,95
6/16/2019,1,2,48,3353,109,93
6/17/2019,1,2,69,3246,106,92
6/18/2019,1,2,61,2786,104,98
6/19/2019,1,2,48,3052,103,91
6/20/2019,1,2,55,3442,110,99
6/21/2019,1,2,70,2928,104,97
6/22/2019,1,2,59,2622,109,99
6/23/2019,1,2,58,3058,106,98
6/24/2019,1,2,66,3352,102,91
6/25/2019,1,2,58,2640,107,91
6/26/2019,1,2,64,3264,105,92
6/27/2019,1,2,74,2859,108,93
6/28/2019,1,2,70,2745,104,92
6/29/2019,1,2,64,3127,101,97
6/30/2019,1,2,51,3139,102,92
7/1/2019,1,2,61,2979,108,94
7/2/2019,1,2,59,3486,110,92
7/3/2019,1,2,68,2628,104,96
7/4/2019,1,2,56,3038,109,96
7/5/2019,1,2,58,2600,110,98
7/6/2019,1,2,77,3268,102,94
7/7/2019,1,2,38,2980,109,98
7/8/2019,1,2,56,3125,104,96
7/9/2019,1,2,58,3279,101,95
7/10/2019,1,2,55,3149,110,98
7/11/2019,1,2,58,2683,102,92
7/12/2019,1,2,73,3007,108,98
7/13/2019,1,2,102,2969,102,94
7/14/2019,1,2,52,2654,107,98
7/15/2019,1,2,61,3350,106,95
7/16/2019,1,2,53,2947,109,92
7/17/2019,1,2,73,2587,101,99
7/18/2019,1,2,71,2878,110,96
7/19/2019,1,2,72,2749,110,98
7/20/2019,1,2,75,2968,109,91
7/21/2019,1,2,70,2619,109,97
7/22/2019,1,2,71,3164,106,95
7/23/2019,1,2,66,3068,107,94
7/24/2019,1,2,65,3416,110,92
7/25/2019,1,2,74,3478,102,91
7/26/2019,1,2,73,3092,110,98
7/27/2019,1,2,92,3481,109,93
7/28/2019,1,2,48,3062,101,94
7/29/2019,1,2,71,2608,102,94
7/30/2019,1,2,64,2965,109,97
7/31/2019,1,2,69,3167,106,95
8/1/2019,1,2,66,3429,109,97
8/2/2019,1,2,71,2566,104,95
8/3/2019,1,2,86,3096,101,98
8/4/2019,1,2,50,2754,103,93
8/5/2019,1,2,48,2687,108,96
8/6/2019,1,2,48,3193,105,97
8/7/2019,1,2,63,3495,104,91
8/8/2019,1,2,49,3483,104,93
8/9/2019,1,2,63,3174,105,94
8/10/2019,1,2,64,2739,102,97
8/11/2019,1,2,56,2567,105,96
8/12/2019,1,2,57,3165,108,98
8/13/2019,1,2,47,3470,105,98
8/14/2019,1,2,47,2680,107,98
8/15/2019,1,2,62,2925,104,95
8/16/2019,1,2,52,2714,109,99
8/17/2019,1,2,57,2640,102,99
8/18/2019,1,2,53,3471,104,91
8/19/2019,1,2,56,3386,104,96
8/20/2019,1,2,51,3297,102,94
8/21/2019,1,2,55,3310,101,93
8/22/2019,1,2,63,2991,107,93
8/23/2019,1,2,71,2764,110,93
8/24/2019,1,2,75,3084,108,97
8/25/2019,1,2,38,2986,104,95
8/26/2019,1,2,56,3424,108,98
8/27/2019,1,2,70,3179,109,93
8/28/2019,1,2,53,3296,106,91
8/29/2019,1,2,67,3171,103,96
8/30/2019,1,2,58,2981,101,92
8/31/2019,1,2,71,2862,102,99
9/1/2019,1,2,43,2950,107,98
9/2/2019,1,2,49,3400,106,97
9/3/2019,1,2,46,3230,104,98
9/4/2019,1,2,45,3208,109,93
9/5/2019,1,2,57,3391,101,96
9/6/2019,1,2,59,3312,105,91
9/7/2019,1,2,63,2659,105,92
9/8/2019,1,2,49,2515,106,95
9/9/2019,1,2,41,3307,105,99
9/10/2019,1,2,46,3212,102,99
9/11/2019,1,2,56,3317,105,93
9/12/2019,1,2,42,3097,108,92
9/13/2019,1,2,57,3276,104,94
9/14/2019,1,2,61,3198,106,98
9/15/2019,1,2,32,2771,109,97
9/16/2019,1,2,51,3401,106,93
9/17/2019,1,2,54,2531,110,91
9/18/2019,1,2,46,2617,103,97
9/19/2019,1,2,71,3422,106,95
9/20/2019,1,2,58,2890,108,91
9/21/2019,1,2,50,2890,105,93
9/22/2019,1,2,40,3122,103,97
9/23/2019,1,2,35,3126,110,93
9/24/2019,1,2,54,3188,107,99
9/25/2019,1,2,58,2504,102,96
9/26/2019,1,2,63,2750,102,99
9/27/2019,1,2,64,2672,103,96
9/28/2019,1,2,51,2922,104,93
9/29/2019,1,2,51,3322,110,93
9/30/2019,1,2,47,2859,107,99
10/1/2019,1,2,37,2622,107,98
10/2/2019,1,2,46,3307,102,99
10/3/2019,1,2,55,2596,105,98
10/4/2019,1,2,59,3319,105,97
10/5/2019,1,2,70,2562,107,93
10/6/2019,1,2,40,2762,103,97
10/7/2019,1,2,45,3274,101,96
10/8/2019,1,2,45,3456,108,97
10/9/2019,1,2,43,3340,110,93
10/10/2019,1,2,51,3046,103,91
10/11/2019,1,2,61,3159,104,93
10/12/2019,1,2,52,3230,107,92
10/13/2019,1,2,34,2611,103,98
10/14/2019,1,2,43,2659,104,92
10/15/2019,1,2,35,2634,109,93
10/16/2019,1,2,44,3211,106,97
10/17/2019,1,2,43,3309,106,99
10/18/2019,1,2,46,2878,103,97
10/19/2019,1,2,49,2791,104,91
10/20/2019,1,2,42,3413,105,91
10/21/2019,1,2,55,3272,101,91
10/22/2019,1,2,43,3080,104,97
10/23/2019,1,2,34,2850,108,99
10/24/2019,1,2,63,2906,110,98
10/25/2019,1,2,69,2770,106,99
10/26/2019,1,2,70,3476,101,93
10/27/2019,1,2,41,2867,101,98
10/28/2019,1,2,41,3113,107,99
10/29/2019,1,2,43,2806,104,99
10/30/2019,1,2,46,2662,103,99
10/31/2019,1,2,61,3165,101,97
11/1/2019,1,2,50,3088,104,92
11/2/2019,1,2,63,3032,106,96
11/3/2019,1,2,38,3001,105,94
11/4/2019,1,2,58,2895,109,91
11/5/2019,1,2,62,3025,108,94
11/6/2019,1,2,51,3236,102,97
11/7/2019,1,2,48,3294,104,92
11/8/2019,1,2,65,2947,107,98
11/9/2019,1,2,59,2520,104,98
11/10/2019,1,2,46,3355,108,97
11/11/2019,1,2,47,3436,103,99
11/12/2019,1,2,50,2766,102,96
11/13/2019,1,2,53,2821,110,96
11/14/2019,1,2,51,3293,103,96
11/15/2019,1,2,53,2573,107,91
11/16/2019,1,2,76,2949,110,91
11/17/2019,1,2,43,3021,103,91
11/18/2019,1,2,61,2702,106,91
11/19/2019,1,2,50,3453,109,99
11/20/2019,1,2,56,3189,101,93
11/21/2019,1,2,53,3313,106,91
11/22/2019,1,2,60,3068,107,91
11/23/2019,1,2,57,3338,103,97
11/24/2019,1,2,42,2548,104,98
11/25/2019,1,2,48,3218,110,98
11/26/2019,1,2,48,3001,105,91
11/27/2019,1,2,53,2709,108,91
